"","id","review_date","location","restaurant_name","review"
"2414","rn481763550","Reviewed May 4, 2017 "," Patong","rosco's restaurant & sports bar","Great place to unwind with a couple of beers and tasty food after a day doing the touristy stuff... Also screening sport from around the world (watched Russian F1 Grand Prix Sunday night). Pool table was cheap and great fun too. Loved my Chicken Parma...More"
"2415","rn481087850","Reviewed May 2, 2017 "," Patong","rosco's restaurant & sports bar","We visited Rosco's to watch the footy, they have nice big TV's with different sport playing on each. We had drinks there and dinner. Dinner was very nice and the service was great"
"2416","rn475253101","Reviewed April 13, 2017 "," Patong","rosco's restaurant & sports bar","So hubby and I stumbled across this establishment and we are so glad we did..by far the best pub grub both Western and Thai. However, it's the bar staff that have made this experience outstanding..yeah yeah Dave was a pretty accommodating host also. This is...More"
"2417","rn474006013","Reviewed April 10, 2017 "," Patong","rosco's restaurant & sports bar","Very nice and friendly stuff, best steak u can get with a cold beer at good prices . Best place to watch English football and rugby. We came back again and again here!"
"2418","rn471492044","Reviewed March 30, 2017 "," Patong","rosco's restaurant & sports bar","This is an active sports bar with very cold beer and a great selection of home made food... I like to come here on my trips as it is very friendly, staff excellent attitudes."
"2419","rn471384279","Reviewed March 30, 2017 "," Patong","rosco's restaurant & sports bar","Wanted some falang comfort food. This place hits the spot. Just ate an excellent chicken cordon blue with peas, mash and gravy. HP sauce on the side. They do it right. Good service. Reasonable Bloody Mary. Just distant enough from Bangla to be relaxing. Recommended...More"
"2420","rn462623417","Reviewed February 24, 2017 "," Patong","rosco's restaurant & sports bar","We have visited this bar several times in the last week and intend to visit again.
The bar is centrally located and has a number is TVs showing different sports
We've tried Thai, food cottage pie and steaks, all are very good
Would definitely recommend...More"
"2421","rn459128727","Reviewed February 13, 2017 "," Patong","rosco's restaurant & sports bar","Rip eye steak was excellent and reasonable! Very nice sauce yum yum . Going to come back next week. No frills just good quality food"
"2422","rn458880078","Reviewed February 12, 2017 "," Patong","rosco's restaurant & sports bar","Dave now owns the place (when I visited last) but was previously owned by Rosco. Just seeing the name brings a smile to my face. The food here was always great, the customer service excellent and prices very reasonable. I would eat here again and...More"
"2423","rn456587660","Reviewed February 1, 2017 "," Patong","rosco's restaurant & sports bar","One of the great things about Rosco's is that it isn't positioned along that madhouse called soi Bangla. Being slightly off the beaten track, Rosco's is a bit more laid back than the aforementioned bar area of Patong and the Manager is on top of...More"
"2424","rn455795595","Reviewed January 29, 2017 "," Patong","rosco's restaurant & sports bar","Stopped here a couple evenings for drinks after dinner and some footie on the TV.
The hosts and staff were very friendly and efficient creating a nice relaxing atmosphere. A nice haven from the Bangla madness.
Plenty of tvs on to cover most peoples needs...More"
"2425","rn454266042","Reviewed January 23, 2017 "," Patong","rosco's restaurant & sports bar","We walked for ages trying to find somewhere for dinner and luckily stumbled upon this place! I had the Parma, bro had the toasted sanga, mum had cottage pie and others had Thai food! All very satisfied and enjoyed the atmosphere. Staff were very lovely!!...More"
"2426","rn453546689","Reviewed January 20, 2017 "," Patong","rosco's restaurant & sports bar","Being a backpacker around south east Asia, sometimes you just need some nice decent food. And this is the place to come. Have a look at my picture and I'll say no more!!"
"2427","rn450312289","Reviewed January 7, 2017 "," Patong","rosco's restaurant & sports bar","Found this little gem on trip advisor after my dad said, ""I just feel like something English like chicken & chips or pie & chips.....then wanna watch the footy....""
So after a short walk we found it & he was instantly pleased with all the...More"
"2428","rn449767544","Reviewed January 5, 2017 "," Patong","rosco's restaurant & sports bar","From the outside it seems like just another sports bar. But don't be fooled there is some pretty amazing things coming out of the kitchen. Having travelled through Cambodia Vietnam and Malaysia and eaten some good food this comfortable little venue does deliver, good work....More"
"2429","rn449442559","Reviewed January 4, 2017 "," Patong","rosco's restaurant & sports bar","I spent 10 nights in Patong and found myself at this bar most night! Great friendly service from all staff and each meal I tried was delicious, especially the Chefs Special Cottage Pie..I cant wait to come back <f0><U+009F><U+0091><U+008D><f0><U+009F><U+0098><U+0080>"
"2430","rn449185267","Reviewed January 4, 2017 "," Patong","rosco's restaurant & sports bar","We had a great night at Roscoes, the food was a good price the beverages the same and the service the best. We could not fault the food it was tops and the bar girls were the friendliest. Cheers guys we will be back ,...More"
"2431","rn448767158","Reviewed January 2, 2017 "," Patong","rosco's restaurant & sports bar","Been here a few times now
Staff are great food is cooked perfect
Will continue returning
All channels on Tv's. nothing too much trouble
Always a welcome smile"
"2432","rn448413947","Reviewed January 1, 2017 "," Patong","rosco's restaurant & sports bar","The food here is great! However the staff really let this place down. The waitresses are extremely flirty and give all their attention to the male diners making for quiet and uncomfortable experience.....unless you're a group of young males."
"2433","rn448182974","Reviewed December 31, 2016 "," Patong","rosco's restaurant & sports bar","Excellent prices for drinks, great food excellent host and staff. Clean toilets. Spent New Year's Eve here great atmosphere. Well worth a visit"
"2434","rn446404598","Reviewed December 24, 2016 "," Patong","rosco's restaurant & sports bar","Great place for sport and have a beer and grab some really nice food the cottage pie at 220 bht gorgeous washed down with a cold tiger beer"
"2435","rn446404092","Reviewed December 24, 2016 "," Patong","rosco's restaurant & sports bar","Just up from bangla rd. Always made welcime. Great food great sports. ""One"" our waitress was funny and good company. Nice place to sit have a beer and watch the people go by."
"2436","rn445557530","Reviewed December 20, 2016 "," Patong","rosco's restaurant & sports bar","We visited here most night and were made to feel really welcome. The food and drinks are all reasonably priced. Try the cottage pie, a welcome tasty change from eating Thai food. Dave helped us to arrange a trip round some of the island which...More"
"2437","rn442068695","Reviewed December 4, 2016 "," Patong","rosco's restaurant & sports bar","We found this place on TripAdvisor and decided to try it after reading the great reviews. We ate here most mornings and every time it was perfect. Great service, great food and reasonable prices."
"2438","rn441319938","Reviewed December 1, 2016 "," Patong","rosco's restaurant & sports bar","verry friendly staff and Boss.
Good food nothing to fancy, just straight and honnest. food.
Did eat there every day,."
"2439","rn441279310","Reviewed November 30, 2016 "," Patong","rosco's restaurant & sports bar","Fantastic place very welcoming and the owner is very informative of local things to do.
Great place for watching sports too x
We visited this year and 2 years ago still great <f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BD>"
"2440","rn436022528","Reviewed November 9, 2016 "," Patong","rosco's restaurant & sports bar","Slightly back from Bangla Road but on main street, but this is what makes this place so perfect, there is a relaxing atmosphere here and nothing is too much trouble for owner Dean and his staff. They will bend over backwards to help you out...More"
